Columns	ConvolutionKernel	DistanceSourceToDetector	DistanceSourceToPatient	Exposure	ExposureTime	FilterType	FocalSpots	FrameOfReferenceUID	GeneratorPower	ImageOrientationPatient	ImagePositionPatient	PixelSpacing	ReconstructionDiameter	RotationDirection	Rows	SOPInstanceUID	SliceThickness	XRayTubeCurrent
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-34.500000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.820196999191300351699937393120	1.250000	440
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-297.000000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.820637774621469141597856822692	1.250000	441
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-137.000000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.822868831695861003242415978129	1.250000	440
512	STANDARD	949.075012	541.000000	9	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-227.000000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.824052235958226558175803880778	1.250000	423
512	STANDARD	949.075012	541.000000	9	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-249.500000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.830797555391669329877304275915	1.250000	438
512	STANDARD	949.075012	541.000000	9	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-203.250000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.834615151129311975568941788984	1.250000	438
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-168.250000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.841302700894370440635355626215	1.250000	441
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-103.250000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.880081554574177051350158640134	1.250000	440
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-155.750000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.896567844710105146314316706368	1.250000	440
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-298.250000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.914553389166309902345216679599	1.250000	441
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-303.250000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.927384159670909241770995950595	1.250000	441
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-167.000000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.928229534346435346285114780611	1.250000	441
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-172.000000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.943840406290196159327561317734	1.250000	441
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-283.250000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.953172671025358207889941015994	1.250000	441
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-74.500000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.980101834758425754776053289435	1.250000	440
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-115.750000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.980378880012590285307474381165	1.250000	440
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-62.000000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.984689476370987087381421203047	1.250000	440
512	STANDARD	949.075012	541.000000	9	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-233.250000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.992355423013517958311672599063	1.250000	427
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-9.500000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.995654199437862485099260177642	1.250000	440
512	STANDARD	949.075012	541.000000	10	478	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.317612173882565644891105935364	52800	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-175.500000/-174.500000/-65.750000	0.681641/0.681641	349.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.998403966551979566110100046335	1.250000	440
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-259.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.101174865753410997257403508316	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-294.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.101584957299346195188230961396	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-231.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.102308653968671608883853636952	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-99.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.102597847481900269088623677573	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-144.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.104225829569382944383512943868	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-199.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.104944699410718419357485553936	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-246.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.112492114086730544313830476402	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-311.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.121142965198829832141608545903	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-101.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.121295181716984222442779368097	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-341.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.121999314792515051891700811399	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-331.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.122082206396789004185195709106	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-344.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.124881616872083308379153599507	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-39.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.127154453646471247754167139244	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-349.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.127253755745920451532443302495	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-54.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.127366949229413518910622155896	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-321.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.129460491289676895290824614449	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-271.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.129830433945049602155849974264	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-201.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.130235106099433245656781220597	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-151.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.131435617951065916477088212638	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-269.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.132840079199214165344999021037	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-86.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.134683638127784448822677926029	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-141.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.135728991223616959209246762112	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-249.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.135930127844557976816952888782	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-329.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.137278294478153553462746346659	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-304.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.139373198838930722186167379324	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-194.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.141096165966608967945615635855	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-64.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.141714882843345382287752380036	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-369.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.145302663000627271640383929472	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-316.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.147187896914337819929785273208	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-136.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.147700454684804032715681544685	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-314.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.148648800615625080146103404847	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-114.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.148673606019459543832014876899	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-361.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.149060731523262778386041299976	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-204.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.149772051318491213433932219079	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-261.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.157739062618745351825654354211	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-51.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.159556623433144869479223134004	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-319.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.160024469099960221190870611663	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-351.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.160352519691606657307132967650	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-84.000000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.164623568306826557072184437856	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-371.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.164733030192071360298122519168	2.500000	300
512	STANDARD	949.075012	541.000000	32	1160	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.306545618788672266480588613045	36000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-228.800003/-210.000000/-41.500000	0.820312/0.820312	420.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.170638608798124578475898786488	2.500000	300
